t_fs,step,phase,i_applied,v_cell
3460.000,692,rest,0.000000e0,-6.731291e-2
3470.000,694,rest,0.000000e0,-6.961995e-2
3480.000,696,rest,0.000000e0,-6.826299e-2
3490.000,698,rest,0.000000e0,-7.439745e-2
3500.000,700,rest,0.000000e0,-7.754983e-2
3510.000,702,rest,0.000000e0,-6.953496e-2
3520.000,704,rest,0.000000e0,-7.506020e-2
3530.000,706,rest,0.000000e0,-7.128509e-2
3540.000,708,rest,0.000000e0,-7.000413e-2
3550.000,710,rest,0.000000e0,-6.945749e-2
3560.000,712,rest,0.000000e0,-6.951545e-2
3570.000,714,rest,0.000000e0,-7.481723e-2
3580.000,716,rest,0.000000e0,-7.080512e-2
3590.000,718,rest,0.000000e0,-7.383684e-2
3600.000,720,rest,0.000000e0,-7.748352e-2
3610.000,722,rest,0.000000e0,-7.490093e-2
3620.000,724,rest,0.000000e0,-7.163876e-2
3630.000,726,rest,0.000000e0,-7.160629e-2
3640.000,728,rest,0.000000e0,-7.500511e-2
3650.000,730,rest,0.000000e0,-7.993132e-2
3660.000,732,rest,0.000000e0,-7.060280e-2
3670.000,734,rest,0.000000e0,-7.156193e-2
3680.000,736,rest,0.000000e0,-7.140496e-2
3690.000,738,rest,0.000000e0,-7.471654e-2
3700.000,740,rest,0.000000e0,-7.074393e-2
3710.000,742,rest,0.000000e0,-6.765430e-2
3720.000,744,rest,0.000000e0,-6.665875e-2
3730.000,746,rest,0.000000e0,-7.025862e-2
3740.000,748,rest,0.000000e0,-7.069058e-2
3750.000,750,rest,0.000000e0,-7.028252e-2
3760.000,752,rest,0.000000e0,-7.350747e-2
3770.000,754,rest,0.000000e0,-7.688493e-2
3780.000,756,rest,0.000000e0,-7.378823e-2
3790.000,758,rest,0.000000e0,-8.278306e-2
3800.000,760,rest,0.000000e0,-7.982221e-2
3810.000,762,rest,0.000000e0,-7.774788e-2
3820.000,764,rest,0.000000e0,-8.096772e-2
3830.000,766,rest,0.000000e0,-7.771354e-2
3840.000,768,rest,0.000000e0,-7.438816e-2
3850.000,770,rest,0.000000e0,-7.127454e-2
3860.000,772,rest,0.000000e0,-7.032375e-2
3870.000,774,rest,0.000000e0,-7.583707e-2
3880.000,776,rest,0.000000e0,-6.955008e-2
3890.000,778,rest,0.000000e0,-6.924546e-2
3900.000,780,rest,0.000000e0,-7.181592e-2
3910.000,782,rest,0.000000e0,-7.624345e-2
3920.000,784,rest,0.000000e0,-6.967862e-2
3930.000,786,rest,0.000000e0,-6.987523e-2
3940.000,788,rest,0.000000e0,-7.434583e-2
3950.000,790,rest,0.000000e0,-7.910935e-2
3960.000,792,rest,0.000000e0,-7.986837e-2
3970.000,794,rest,0.000000e0,-6.896413e-2
3980.000,796,rest,0.000000e0,-6.779568e-2
3990.000,798,rest,0.000000e0,-7.499847e-2
4000.000,800,rest,0.000000e0,-8.141290e-2
4010.000,802,rest,0.000000e0,-7.146523e-2
4020.000,804,rest,0.000000e0,-7.369597e-2
4030.000,806,rest,0.000000e0,-7.289363e-2
4040.000,808,rest,0.000000e0,-7.317629e-2
4050.000,810,rest,0.000000e0,-7.092622e-2
4060.000,812,rest,0.000000e0,-6.562350e-2
4070.000,814,rest,0.000000e0,-6.164863e-2
4080.000,816,rest,0.000000e0,-7.424001e-2
4090.000,818,rest,0.000000e0,-7.092629e-2
4100.000,820,rest,0.000000e0,-7.029738e-2
4110.000,822,rest,0.000000e0,-6.552926e-2
4120.000,824,rest,0.000000e0,-7.683690e-2
4130.000,826,rest,0.000000e0,-7.587618e-2
4140.000,828,rest,0.000000e0,-8.099676e-2
4150.000,830,rest,0.000000e0,-7.086597e-2
4160.000,832,rest,0.000000e0,-7.408410e-2
4170.000,834,rest,0.000000e0,-7.640945e-2
4180.000,836,rest,0.000000e0,-8.315530e-2
4190.000,838,rest,0.000000e0,-7.828288e-2
4200.000,840,rest,0.000000e0,-7.932330e-2
4210.000,842,rest,0.000000e0,-7.845137e-2
