t_fs,step,phase,i_applied,v_cell,v_metal_a,v_metal_b,v_bulk_a,v_bulk_b
1608500.000,321700,rest,0.000000e0,-7.777658e-4,-1.048623e-4,6.729035e-4,-7.004823e-3,-7.131773e-3
1608750.000,321750,rest,0.000000e0,-7.664939e-4,-1.053563e-4,6.611376e-4,-7.040237e-3,-7.148462e-3
1609000.000,321800,rest,0.000000e0,-7.213212e-4,-7.621119e-5,6.451100e-4,-7.028113e-3,-7.153190e-3
1609250.000,321850,rest,0.000000e0,-7.089942e-4,-5.923455e-5,6.497596e-4,-6.995260e-3,-7.163768e-3
1609500.000,321900,rest,0.000000e0,-6.988614e-4,-5.875407e-5,6.401074e-4,-6.982613e-3,-7.167064e-3
1609750.000,321950,rest,0.000000e0,-6.882145e-4,-5.042830e-5,6.377862e-4,-6.966498e-3,-7.162062e-3
1610000.000,322000,rest,0.000000e0,-6.442802e-4,-2.221190e-5,6.220683e-4,-6.957253e-3,-7.179755e-3
1610250.000,322050,rest,0.000000e0,-6.213576e-4,2.601415e-6,6.239590e-4,-6.947380e-3,-7.134532e-3
1610500.000,322100,rest,0.000000e0,-5.961336e-4,2.862211e-5,6.247557e-4,-6.919988e-3,-7.100994e-3
1610750.000,322150,rest,0.000000e0,-5.848450e-4,3.276963e-5,6.176147e-4,-6.893345e-3,-7.086380e-3
1611000.000,322200,rest,0.000000e0,-5.609300e-4,5.274601e-5,6.136760e-4,-6.896818e-3,-7.092368e-3
1611250.000,322250,rest,0.000000e0,-5.624700e-4,5.716587e-5,6.196359e-4,-6.870539e-3,-7.087397e-3
1611500.000,322300,rest,0.000000e0,-5.679132e-4,4.185204e-5,6.097652e-4,-6.879633e-3,-7.067456e-3
1611750.000,322350,rest,0.000000e0,-5.473290e-4,5.556520e-5,6.028942e-4,-6.898542e-3,-7.076717e-3
1612000.000,322400,rest,0.000000e0,-5.396060e-4,6.326082e-5,6.028669e-4,-6.927584e-3,-7.107056e-3
1612250.000,322450,rest,0.000000e0,-5.350042e-4,6.895389e-5,6.039581e-4,-6.911892e-3,-7.080743e-3
1612500.000,322500,rest,0.000000e0,-5.276966e-4,7.991248e-5,6.076091e-4,-6.910885e-3,-7.087924e-3
1612750.000,322550,rest,0.000000e0,-5.331294e-4,6.061214e-5,5.937415e-4,-6.895207e-3,-7.079862e-3
1613000.000,322600,rest,0.000000e0,-5.518502e-4,4.736567e-5,5.992159e-4,-6.949333e-3,-7.079965e-3
1613250.000,322650,rest,0.000000e0,-5.136718e-4,6.771868e-5,5.813905e-4,-6.956225e-3,-7.047924e-3
1613500.000,322700,rest,0.000000e0,-5.211679e-4,6.535777e-5,5.865257e-4,-6.957272e-3,-7.017894e-3
1613750.000,322750,rest,0.000000e0,-5.040052e-4,4.904184e-5,5.530471e-4,-6.973627e-3,-6.991983e-3
1614000.000,322800,rest,0.000000e0,-4.780943e-4,6.003341e-5,5.381277e-4,-6.989642e-3,-6.974868e-3
1614250.000,322850,rest,0.000000e0,-4.508624e-4,7.069666e-5,5.215591e-4,-7.011344e-3,-6.973934e-3
1614500.000,322900,rest,0.000000e0,-4.218093e-4,9.357483e-5,5.153841e-4,-7.018195e-3,-6.977984e-3
1614750.000,322950,rest,0.000000e0,-4.127268e-4,9.706714e-5,5.097940e-4,-7.060422e-3,-6.982077e-3
1615000.000,323000,rest,0.000000e0,-3.958583e-4,1.065385e-4,5.023968e-4,-7.106916e-3,-6.945810e-3
1615250.000,323050,rest,0.000000e0,-3.726992e-4,1.112318e-4,4.839310e-4,-7.107888e-3,-6.925309e-3
1615500.000,323100,rest,0.000000e0,-3.613356e-4,1.104406e-4,4.717762e-4,-7.143782e-3,-6.889751e-3
1615750.000,323150,rest,0.000000e0,-3.505098e-4,1.151848e-4,4.656946e-4,-7.120274e-3,-6.884679e-3
1616000.000,323200,rest,0.000000e0,-3.421307e-4,1.162227e-4,4.583534e-4,-7.129302e-3,-6.888348e-3
1616250.000,323250,rest,0.000000e0,-3.185271e-4,1.264707e-4,4.449978e-4,-7.112509e-3,-6.890269e-3
1616500.000,323300,rest,0.000000e0,-3.061121e-4,1.299656e-4,4.360777e-4,-7.136346e-3,-6.908016e-3
1616750.000,323350,rest,0.000000e0,-2.744583e-4,1.540641e-4,4.285223e-4,-7.112768e-3,-6.951801e-3
1617000.000,323400,rest,0.000000e0,-2.618128e-4,1.654957e-4,4.273085e-4,-7.075838e-3,-6.989058e-3
1617250.000,323450,rest,0.000000e0,-2.282485e-4,1.828158e-4,4.110642e-4,-7.065003e-3,-7.008475e-3
1617500.000,323500,rest,0.000000e0,-1.990892e-4,1.932539e-4,3.923432e-4,-7.062769e-3,-7.019533e-3
1617750.000,323550,rest,0.000000e0,-1.985338e-4,1.919989e-4,3.905327e-4,-7.053681e-3,-7.040794e-3
1618000.000,323600,rest,0.000000e0,-1.869679e-4,1.952928e-4,3.822606e-4,-7.087297e-3,-7.094089e-3
1618250.000,323650,rest,0.000000e0,-1.889163e-4,1.935784e-4,3.824947e-4,-7.134662e-3,-7.107213e-3
1618500.000,323700,rest,0.000000e0,-1.587154e-4,2.019307e-4,3.606461e-4,-7.193151e-3,-7.078542e-3
1618750.000,323750,rest,0.000000e0,-1.579766e-4,2.121635e-4,3.701400e-4,-7.245209e-3,-7.144688e-3
1619000.000,323800,rest,0.000000e0,-1.068834e-4,2.191313e-4,3.260147e-4,-7.276115e-3,-7.143884e-3
1619250.000,323850,rest,0.000000e0,-7.261340e-5,2.431040e-4,3.157174e-4,-7.259184e-3,-7.225483e-3
1619500.000,323900,rest,0.000000e0,-6.075454e-5,2.508454e-4,3.116000e-4,-7.219520e-3,-7.280718e-3
1619750.000,323950,rest,0.000000e0,-4.605172e-5,2.538250e-4,2.998768e-4,-7.270325e-3,-7.246560e-3
1620000.000,324000,rest,0.000000e0,-3.375870e-6,2.620131e-4,2.653889e-4,-7.308458e-3,-7.233256e-3
1620250.000,324050,rest,0.000000e0,5.002657e-6,2.643272e-4,2.593246e-4,-7.308743e-3,-7.247767e-3
1620500.000,324100,rest,0.000000e0,3.851445e-5,2.730188e-4,2.345044e-4,-7.301311e-3,-7.254779e-3
1620750.000,324150,rest,0.000000e0,7.046417e-5,2.798342e-4,2.093700e-4,-7.283069e-3,-7.233841e-3
1621000.000,324200,rest,0.000000e0,1.245388e-4,3.005590e-4,1.760202e-4,-7.193185e-3,-7.258045e-3
1621250.000,324250,rest,0.000000e0,1.630878e-4,3.023703e-4,1.392825e-4,-7.154347e-3,-7.289201e-3
1621500.000,324300,rest,0.000000e0,2.158680e-4,3.142346e-4,9.836660e-5,-7.144241e-3,-7.330188e-3
1621750.000,324350,rest,0.000000e0,2.494064e-4,3.248554e-4,7.544908e-5,-7.111879e-3,-7.310542e-3
1622000.000,324400,rest,0.000000e0,3.046627e-4,3.326512e-4,2.798852e-5,-7.050514e-3,-7.350712e-3
1622250.000,324450,rest,0.000000e0,3.230176e-4,3.401829e-4,1.716532e-5,-7.024287e-3,-7.330153e-3
1622500.000,324500,rest,0.000000e0,3.791856e-4,3.479542e-4,-3.123135e-5,-7.054038e-3,-7.319813e-3
1622750.000,324550,rest,0.000000e0,4.585541e-4,3.691812e-4,-8.937297e-5,-7.071839e-3,-7.300965e-3
1623000.000,324600,rest,0.000000e0,5.216761e-4,3.862480e-4,-1.354281e-4,-7.097037e-3,-7.343601e-3
1623250.000,324650,rest,0.000000e0,5.862028e-4,3.975234e-4,-1.886794e-4,-7.129127e-3,-7.331549e-3
1623500.000,324700,rest,0.000000e0,6.527695e-4,4.144350e-4,-2.383345e-4,-7.148704e-3,-7.307244e-3
1623750.000,324750,rest,0.000000e0,6.902012e-4,4.276492e-4,-2.625520e-4,-7.120394e-3,-7.263343e-3
1624000.000,324800,rest,0.000000e0,7.435188e-4,4.456322e-4,-2.978867e-4,-7.114365e-3,-7.224559e-3
1624250.000,324850,rest,0.000000e0,8.031086e-4,4.668529e-4,-3.362556e-4,-7.062033e-3,-7.271543e-3
1624500.000,324900,rest,0.000000e0,8.820939e-4,4.949872e-4,-3.871067e-4,-7.051366e-3,-7.293511e-3
1624750.000,324950,rest,0.000000e0,9.253166e-4,4.930081e-4,-4.323086e-4,-7.055320e-3,-7.323181e-3
1625000.000,325000,rest,0.000000e0,9.747486e-4,5.036745e-4,-4.710741e-4,-7.082856e-3,-7.369593e-3
1625250.000,325050,rest,0.000000e0,9.982688e-4,5.078834e-4,-4.903854e-4,-7.068929e-3,-7.385312e-3
1625500.000,325100,rest,0.000000e0,1.060958e-3,5.306384e-4,-5.303193e-4,-7.155003e-3,-7.429887e-3
1625750.000,325150,rest,0.000000e0,1.103680e-3,5.345368e-4,-5.691434e-4,-7.197907e-3,-7.472527e-3
1626000.000,325200,rest,0.000000e0,1.159658e-3,5.636096e-4,-5.960487e-4,-7.207698e-3,-7.530884e-3
1626250.000,325250,rest,0.000000e0,1.184420e-3,5.766587e-4,-6.077613e-4,-7.244159e-3,-7.537356e-3
1626500.000,325300,rest,0.000000e0,1.209387e-3,5.888861e-4,-6.205013e-4,-7.260935e-3,-7.533825e-3
1626750.000,325350,rest,0.000000e0,1.243262e-3,5.941740e-4,-6.490882e-4,-7.265065e-3,-7.580931e-3
1627000.000,325400,rest,0.000000e0,1.250774e-3,5.961148e-4,-6.546592e-4,-7.260622e-3,-7.666469e-3
1627250.000,325450,rest,0.000000e0,1.240730e-3,5.844550e-4,-6.562747e-4,-7.233389e-3,-7.745147e-3
1627500.000,325500,rest,0.000000e0,1.231497e-3,5.943811e-4,-6.371160e-4,-7.161785e-3,-7.795773e-3
1627750.000,325550,rest,0.000000e0,1.208338e-3,5.908067e-4,-6.175317e-4,-7.079082e-3,-7.809822e-3
1628000.000,325600,rest,0.000000e0,1.196137e-3,5.963341e-4,-5.998031e-4,-7.013179e-3,-7.819971e-3
1628250.000,325650,rest,0.000000e0,1.202031e-3,6.118008e-4,-5.902306e-4,-6.980930e-3,-7.816013e-3
1628500.000,325700,rest,0.000000e0,1.232746e-3,6.382267e-4,-5.945189e-4,-6.987274e-3,-7.811125e-3
1628750.000,325750,rest,0.000000e0,1.255269e-3,6.399038e-4,-6.153651e-4,-6.958078e-3,-7.787097e-3
1629000.000,325800,rest,0.000000e0,1.298844e-3,6.641200e-4,-6.347241e-4,-6.877208e-3,-7.746409e-3
1629250.000,325850,rest,0.000000e0,1.291457e-3,6.811314e-4,-6.103256e-4,-6.818180e-3,-7.747057e-3
1629500.000,325900,rest,0.000000e0,1.305616e-3,6.823413e-4,-6.232748e-4,-6.784693e-3,-7.786815e-3
1629750.000,325950,rest,0.000000e0,1.309128e-3,6.842055e-4,-6.249223e-4,-6.726484e-3,-7.820555e-3
1630000.000,326000,rest,0.000000e0,1.350645e-3,7.043222e-4,-6.463223e-4,-6.731737e-3,-7.848574e-3
1630250.000,326050,rest,0.000000e0,1.375007e-3,7.116514e-4,-6.633552e-4,-6.731234e-3,-7.921300e-3
1630500.000,326100,rest,0.000000e0,1.398010e-3,7.200998e-4,-6.779106e-4,-6.698610e-3,-7.974296e-3
1630750.000,326150,rest,0.000000e0,1.400022e-3,7.291455e-4,-6.708762e-4,-6.694623e-3,-8.015886e-3
1631000.000,326200,rest,0.000000e0,1.403456e-3,7.092159e-4,-6.942403e-4,-6.691961e-3,-8.033680e-3
1631250.000,326250,rest,0.000000e0,1.444816e-3,7.259790e-4,-7.188370e-4,-6.686360e-3,-8.007569e-3
1631500.000,326300,rest,0.000000e0,1.446767e-3,7.168114e-4,-7.299560e-4,-6.687826e-3,-8.048158e-3
1631750.000,326350,rest,0.000000e0,1.482128e-3,7.303228e-4,-7.518053e-4,-6.739801e-3,-8.085581e-3
1632000.000,326400,rest,0.000000e0,1.470860e-3,7.330939e-4,-7.377659e-4,-6.766134e-3,-8.063083e-3
1632250.000,326450,rest,0.000000e0,1.449113e-3,7.234565e-4,-7.256561e-4,-6.816196e-3,-8.113862e-3
1632500.000,326500,rest,0.000000e0,1.432437e-3,7.224692e-4,-7.099673e-4,-6.846438e-3,-8.119198e-3
1632750.000,326550,rest,0.000000e0,1.411805e-3,7.136731e-4,-6.981322e-4,-6.885099e-3,-8.157665e-3
1633000.000,326600,rest,0.000000e0,1.416083e-3,7.193196e-4,-6.967638e-4,-6.959926e-3,-8.187224e-3
1633250.000,326650,rest,0.000000e0,1.395226e-3,7.198489e-4,-6.753768e-4,-7.031573e-3,-8.205579e-3
1633500.000,326700,rest,0.000000e0,1.392651e-3,7.287473e-4,-6.639038e-4,-7.056144e-3,-8.243476e-3
1633750.000,326750,rest,0.000000e0,1.400453e-3,7.431149e-4,-6.573380e-4,-7.086559e-3,-8.240661e-3
1634000.000,326800,rest,0.000000e0,1.383905e-3,7.305914e-4,-6.533135e-4,-7.145876e-3,-8.230622e-3
1634250.000,326850,rest,0.000000e0,1.404963e-3,7.434664e-4,-6.614965e-4,-7.159792e-3,-8.251959e-3
1634500.000,326900,rest,0.000000e0,1.391490e-3,7.457275e-4,-6.457622e-4,-7.171559e-3,-8.302635e-3
1634750.000,326950,rest,0.000000e0,1.418725e-3,7.592192e-4,-6.595056e-4,-7.210294e-3,-8.320197e-3
1635000.000,327000,rest,0.000000e0,1.428107e-3,7.616668e-4,-6.664406e-4,-7.253216e-3,-8.345074e-3
1635250.000,327050,rest,0.000000e0,1.448839e-3,7.822208e-4,-6.666178e-4,-7.275170e-3,-8.376406e-3
1635500.000,327100,rest,0.000000e0,1.454193e-3,7.895582e-4,-6.646352e-4,-7.319564e-3,-8.373413e-3
1635750.000,327150,rest,0.000000e0,1.457443e-3,7.934619e-4,-6.639806e-4,-7.339764e-3,-8.412755e-3
1636000.000,327200,rest,0.000000e0,1.466885e-3,7.972163e-4,-6.696684e-4,-7.418272e-3,-8.478093e-3
1636250.000,327250,rest,0.000000e0,1.459742e-3,7.974931e-4,-6.622489e-4,-7.420312e-3,-8.520599e-3
1636500.000,327300,rest,0.000000e0,1.420995e-3,7.838095e-4,-6.371855e-4,-7.407245e-3,-8.621682e-3
1636750.000,327350,rest,0.000000e0,1.405815e-3,7.907595e-4,-6.150551e-4,-7.401089e-3,-8.605029e-3
1637000.000,327400,rest,0.000000e0,1.409159e-3,7.880998e-4,-6.210587e-4,-7.350143e-3,-8.663108e-3
1637250.000,327450,rest,0.000000e0,1.435217e-3,8.102943e-4,-6.249225e-4,-7.322900e-3,-8.687652e-3
1637500.000,327500,rest,0.000000e0,1.461842e-3,8.262224e-4,-6.356201e-4,-7.292355e-3,-8.709854e-3
1637750.000,327550,rest,0.000000e0,1.488365e-3,8.308279e-4,-6.575367e-4,-7.299911e-3,-8.679759e-3
1638000.000,327600,rest,0.000000e0,1.487669e-3,8.326312e-4,-6.550374e-4,-7.287513e-3,-8.690794e-3
1638250.000,327650,rest,0.000000e0,1.474402e-3,8.252020e-4,-6.492004e-4,-7.274403e-3,-8.679407e-3
1638500.000,327700,rest,0.000000e0,1.491690e-3,8.347487e-4,-6.569409e-4,-7.234833e-3,-8.724420e-3
1638750.000,327750,rest,0.000000e0,1.477863e-3,8.337367e-4,-6.441264e-4,-7.254962e-3,-8.717393e-3
1639000.000,327800,rest,0.000000e0,1.468959e-3,8.207064e-4,-6.482527e-4,-7.195530e-3,-8.735117e-3
1639250.000,327850,rest,0.000000e0,1.460941e-3,8.121045e-4,-6.488366e-4,-7.243559e-3,-8.716444e-3
1639500.000,327900,rest,0.000000e0,1.484095e-3,8.238787e-4,-6.602164e-4,-7.230149e-3,-8.735016e-3
1639750.000,327950,rest,0.000000e0,1.517217e-3,8.236809e-4,-6.935359e-4,-7.196232e-3,-8.675879e-3
1640000.000,328000,rest,0.000000e0,1.495768e-3,8.094941e-4,-6.862736e-4,-7.143542e-3,-8.643448e-3
1640250.000,328050,rest,0.000000e0,1.492465e-3,8.187009e-4,-6.737641e-4,-7.123467e-3,-8.605222e-3
1640500.000,328100,rest,0.000000e0,1.483002e-3,8.064793e-4,-6.765225e-4,-7.072138e-3,-8.561579e-3
1640750.000,328150,rest,0.000000e0,1.485350e-3,8.164723e-4,-6.688778e-4,-7.074611e-3,-8.508358e-3
1641000.000,328200,rest,0.000000e0,1.483049e-3,8.147871e-4,-6.682619e-4,-7.068327e-3,-8.473891e-3
1641250.000,328250,rest,0.000000e0,1.533726e-3,8.250479e-4,-7.086784e-4,-7.049127e-3,-8.436337e-3
1641500.000,328300,rest,0.000000e0,1.556697e-3,8.383776e-4,-7.183196e-4,-7.017067e-3,-8.405684e-3
1641750.000,328350,rest,0.000000e0,1.545320e-3,8.305728e-4,-7.147468e-4,-7.023058e-3,-8.374347e-3
1642000.000,328400,rest,0.000000e0,1.514275e-3,8.214961e-4,-6.927793e-4,-6.994370e-3,-8.344966e-3
1642250.000,328450,rest,0.000000e0,1.500344e-3,8.084810e-4,-6.918631e-4,-6.997736e-3,-8.311321e-3
1642500.000,328500,rest,0.000000e0,1.529078e-3,8.279448e-4,-7.011332e-4,-6.997185e-3,-8.273148e-3
1642750.000,328550,rest,0.000000e0,1.534807e-3,8.400314e-4,-6.947757e-4,-7.030896e-3,-8.247210e-3
1643000.000,328600,rest,0.000000e0,1.557169e-3,8.513079e-4,-7.058610e-4,-7.034674e-3,-8.228852e-3
1643250.000,328650,rest,0.000000e0,1.526572e-3,8.419279e-4,-6.846443e-4,-7.013975e-3,-8.235924e-3
1643500.000,328700,rest,0.000000e0,1.508665e-3,8.367157e-4,-6.719494e-4,-6.971280e-3,-8.261263e-3
1643750.000,328750,rest,0.000000e0,1.512283e-3,8.281263e-4,-6.841567e-4,-6.939465e-3,-8.256448e-3
1644000.000,328800,rest,0.000000e0,1.518544e-3,8.278221e-4,-6.907214e-4,-6.903405e-3,-8.277603e-3
1644250.000,328850,rest,0.000000e0,1.504553e-3,8.119301e-4,-6.926225e-4,-6.912461e-3,-8.291767e-3
1644500.000,328900,rest,0.000000e0,1.470510e-3,8.002073e-4,-6.703029e-4,-6.847267e-3,-8.256446e-3
1644750.000,328950,rest,0.000000e0,1.458623e-3,7.856105e-4,-6.730125e-4,-6.857973e-3,-8.180643e-3
1645000.000,329000,rest,0.000000e0,1.485991e-3,8.024457e-4,-6.835449e-4,-6.863371e-3,-8.149585e-3
1645250.000,329050,rest,0.000000e0,1.498930e-3,8.108875e-4,-6.880427e-4,-6.869636e-3,-8.166736e-3
1645500.000,329100,rest,0.000000e0,1.510870e-3,8.087783e-4,-7.020916e-4,-6.810613e-3,-8.166816e-3
1645750.000,329150,rest,0.000000e0,1.487917e-3,8.028674e-4,-6.850491e-4,-6.787982e-3,-8.134047e-3
1646000.000,329200,rest,0.000000e0,1.465976e-3,7.976901e-4,-6.682861e-4,-6.763726e-3,-8.118529e-3
1646250.000,329250,rest,0.000000e0,1.448476e-3,7.871317e-4,-6.613439e-4,-6.769663e-3,-8.100951e-3
1646500.000,329300,rest,0.000000e0,1.448461e-3,7.860071e-4,-6.624540e-4,-6.827867e-3,-8.098868e-3
1646750.000,329350,rest,0.000000e0,1.450642e-3,7.923344e-4,-6.583075e-4,-6.798609e-3,-8.093886e-3
1647000.000,329400,rest,0.000000e0,1.462333e-3,7.968404e-4,-6.654926e-4,-6.811902e-3,-8.109372e-3
1647250.000,329450,rest,0.000000e0,1.469094e-3,8.005207e-4,-6.685733e-4,-6.777665e-3,-8.127445e-3
1647500.000,329500,rest,0.000000e0,1.456572e-3,7.983496e-4,-6.582221e-4,-6.714924e-3,-8.181137e-3
1647750.000,329550,rest,0.000000e0,1.455833e-3,7.961524e-4,-6.596808e-4,-6.690623e-3,-8.245558e-3
1648000.000,329600,rest,0.000000e0,1.469036e-3,8.006560e-4,-6.683802e-4,-6.699967e-3,-8.296065e-3
1648250.000,329650,rest,0.000000e0,1.484704e-3,7.881497e-4,-6.965542e-4,-6.667326e-3,-8.293217e-3
1648500.000,329700,rest,0.000000e0,1.481917e-3,7.917276e-4,-6.901897e-4,-6.623362e-3,-8.289627e-3
1648750.000,329750,rest,0.000000e0,1.439552e-3,7.686068e-4,-6.709455e-4,-6.608699e-3,-8.229066e-3
1649000.000,329800,rest,0.000000e0,1.420031e-3,7.727921e-4,-6.472386e-4,-6.617124e-3,-8.212903e-3
1649250.000,329850,rest,0.000000e0,1.401979e-3,7.619030e-4,-6.400760e-4,-6.624632e-3,-8.246440e-3
1649500.000,329900,rest,0.000000e0,1.393137e-3,7.502368e-4,-6.429000e-4,-6.594130e-3,-8.276900e-3
1649750.000,329950,rest,0.000000e0,1.385801e-3,7.438236e-4,-6.419779e-4,-6.577525e-3,-8.296284e-3
1650000.000,330000,rest,0.000000e0,1.378162e-3,7.441124e-4,-6.340497e-4,-6.558920e-3,-8.285940e-3
1650250.000,330050,rest,0.000000e0,1.370132e-3,7.299458e-4,-6.401861e-4,-6.589705e-3,-8.280365e-3
1650500.000,330100,rest,0.000000e0,1.373335e-3,7.274802e-4,-6.458547e-4,-6.582806e-3,-8.304692e-3
1650750.000,330150,rest,0.000000e0,1.351936e-3,7.192428e-4,-6.326931e-4,-6.592533e-3,-8.311320e-3
1651000.000,330200,rest,0.000000e0,1.350540e-3,7.101552e-4,-6.403846e-4,-6.620224e-3,-8.313288e-3
1651250.000,330250,rest,0.000000e0,1.318648e-3,6.864462e-4,-6.322020e-4,-6.638239e-3,-8.316822e-3
1651500.000,330300,rest,0.000000e0,1.323976e-3,6.912490e-4,-6.327274e-4,-6.685188e-3,-8.306870e-3
1651750.000,330350,rest,0.000000e0,1.327240e-3,6.830477e-4,-6.441923e-4,-6.681095e-3,-8.272688e-3
1652000.000,330400,rest,0.000000e0,1.319624e-3,6.740461e-4,-6.455778e-4,-6.644285e-3,-8.269014e-3
1652250.000,330450,rest,0.000000e0,1.329985e-3,6.722040e-4,-6.577814e-4,-6.596359e-3,-8.273778e-3
1652500.000,330500,rest,0.000000e0,1.350054e-3,6.696209e-4,-6.804334e-4,-6.518106e-3,-8.284159e-3
1652750.000,330550,rest,0.000000e0,1.365623e-3,6.660990e-4,-6.995241e-4,-6.511071e-3,-8.214545e-3
1653000.000,330600,rest,0.000000e0,1.381941e-3,6.606269e-4,-7.213146e-4,-6.475037e-3,-8.158485e-3
1653250.000,330650,rest,0.000000e0,1.353845e-3,6.425811e-4,-7.112641e-4,-6.466196e-3,-8.095795e-3
1653500.000,330700,rest,0.000000e0,1.345039e-3,6.394349e-4,-7.056040e-4,-6.421738e-3,-8.110325e-3
1653750.000,330750,rest,0.000000e0,1.350658e-3,6.272504e-4,-7.234078e-4,-6.450901e-3,-8.082506e-3
1654000.000,330800,rest,0.000000e0,1.345354e-3,6.172873e-4,-7.280663e-4,-6.397039e-3,-8.094040e-3
1654250.000,330850,rest,0.000000e0,1.315522e-3,6.051096e-4,-7.104120e-4,-6.376024e-3,-8.127642e-3
1654500.000,330900,rest,0.000000e0,1.317642e-3,6.026391e-4,-7.150026e-4,-6.338648e-3,-8.135575e-3
1654750.000,330950,rest,0.000000e0,1.319023e-3,5.932901e-4,-7.257328e-4,-6.308326e-3,-8.137614e-3
1655000.000,331000,rest,0.000000e0,1.302787e-3,5.868845e-4,-7.159029e-4,-6.337779e-3,-8.093923e-3
1655250.000,331050,rest,0.000000e0,1.276077e-3,5.855008e-4,-6.905764e-4,-6.342637e-3,-8.058550e-3
1655500.000,331100,rest,0.000000e0,1.263407e-3,5.847723e-4,-6.786344e-4,-6.324901e-3,-8.099365e-3
1655750.000,331150,rest,0.000000e0,1.234040e-3,5.714250e-4,-6.626154e-4,-6.266132e-3,-8.070712e-3
1656000.000,331200,rest,0.000000e0,1.202023e-3,5.658240e-4,-6.361993e-4,-6.223633e-3,-8.109854e-3
1656250.000,331250,rest,0.000000e0,1.151177e-3,5.580636e-4,-5.931131e-4,-6.181072e-3,-8.113371e-3
1656500.000,331300,rest,0.000000e0,1.106408e-3,5.529022e-4,-5.535061e-4,-6.192882e-3,-8.145368e-3
1656750.000,331350,rest,0.000000e0,1.064572e-3,5.480784e-4,-5.164933e-4,-6.150427e-3,-8.203323e-3
1657000.000,331400,rest,0.000000e0,1.025036e-3,5.396646e-4,-4.853710e-4,-6.141467e-3,-8.249081e-3
1657250.000,331450,rest,0.000000e0,1.004000e-3,5.302374e-4,-4.737622e-4,-6.154365e-3,-8.247531e-3
1657500.000,331500,rest,0.000000e0,9.806479e-4,5.223347e-4,-4.583132e-4,-6.156380e-3,-8.274235e-3
1657750.000,331550,rest,0.000000e0,9.912220e-4,5.232171e-4,-4.680048e-4,-6.220720e-3,-8.278037e-3
1658000.000,331600,rest,0.000000e0,9.674495e-4,5.091003e-4,-4.583492e-4,-6.280671e-3,-8.263491e-3
1658250.000,331650,rest,0.000000e0,9.685377e-4,5.033769e-4,-4.651608e-4,-6.303402e-3,-8.286309e-3
1658500.000,331700,rest,0.000000e0,9.646235e-4,5.041497e-4,-4.604738e-4,-6.351487e-3,-8.292200e-3
1658750.000,331750,rest,0.000000e0,9.386732e-4,4.827717e-4,-4.559015e-4,-6.377269e-3,-8.309883e-3
1659000.000,331800,rest,0.000000e0,9.582184e-4,4.774749e-4,-4.807435e-4,-6.408641e-3,-8.311692e-3
1659250.000,331850,rest,0.000000e0,9.656672e-4,4.778736e-4,-4.877936e-4,-6.424990e-3,-8.315998e-3
1659500.000,331900,rest,0.000000e0,9.702296e-4,4.739957e-4,-4.962339e-4,-6.432793e-3,-8.290422e-3
1659750.000,331950,rest,0.000000e0,9.481432e-4,4.656266e-4,-4.825167e-4,-6.430499e-3,-8.246154e-3
1660000.000,332000,rest,0.000000e0,9.105627e-4,4.520009e-4,-4.585618e-4,-6.431380e-3,-8.192301e-3
1660250.000,332050,rest,0.000000e0,8.831300e-4,4.420598e-4,-4.410702e-4,-6.453935e-3,-8.178061e-3
1660500.000,332100,rest,0.000000e0,8.678452e-4,4.354804e-4,-4.323648e-4,-6.507786e-3,-8.150018e-3
1660750.000,332150,rest,0.000000e0,8.674813e-4,4.376294e-4,-4.298519e-4,-6.525509e-3,-8.144570e-3
1661000.000,332200,rest,0.000000e0,8.696729e-4,4.251062e-4,-4.445666e-4,-6.571234e-3,-8.166084e-3
1661250.000,332250,rest,0.000000e0,8.784471e-4,4.267867e-4,-4.516604e-4,-6.548991e-3,-8.212171e-3
1661500.000,332300,rest,0.000000e0,8.928920e-4,4.265526e-4,-4.663394e-4,-6.516744e-3,-8.282071e-3
1661750.000,332350,rest,0.000000e0,8.845462e-4,4.151760e-4,-4.693703e-4,-6.450321e-3,-8.362972e-3
1662000.000,332400,rest,0.000000e0,8.728484e-4,4.218528e-4,-4.509956e-4,-6.468306e-3,-8.526993e-3
1662250.000,332450,rest,0.000000e0,8.845153e-4,4.231031e-4,-4.614122e-4,-6.529257e-3,-8.661206e-3
1662500.000,332500,rest,0.000000e0,8.839428e-4,4.197341e-4,-4.642087e-4,-6.535027e-3,-8.770366e-3
1662750.000,332550,rest,0.000000e0,8.600050e-4,4.064455e-4,-4.535595e-4,-6.514792e-3,-8.821547e-3
1663000.000,332600,rest,0.000000e0,8.624804e-4,4.106510e-4,-4.518294e-4,-6.532124e-3,-8.800761e-3
1663250.000,332650,rest,0.000000e0,8.266248e-4,4.026322e-4,-4.239926e-4,-6.534718e-3,-8.760252e-3
1663500.000,332700,rest,0.000000e0,7.881266e-4,3.855314e-4,-4.025952e-4,-6.520184e-3,-8.669917e-3
1663750.000,332750,rest,0.000000e0,7.345411e-4,3.739982e-4,-3.605430e-4,-6.513285e-3,-8.586254e-3
1664000.000,332800,rest,0.000000e0,6.885383e-4,3.629977e-4,-3.255405e-4,-6.518847e-3,-8.488961e-3
1664250.000,332850,rest,0.000000e0,6.801757e-4,3.545788e-4,-3.255969e-4,-6.479534e-3,-8.402003e-3
1664500.000,332900,rest,0.000000e0,6.301447e-4,3.434708e-4,-2.866739e-4,-6.469816e-3,-8.319139e-3
