t_fs,step,phase,i_applied,v_cell
144000.000,28800,on,1.000000e-5,-5.190783e-3
144500.000,28900,on,1.000000e-5,-5.128843e-3
145000.000,29000,on,1.000000e-5,-4.981248e-3
145500.000,29100,on,1.000000e-5,-4.859392e-3
146000.000,29200,on,1.000000e-5,-4.864777e-3
146500.000,29300,on,1.000000e-5,-4.800079e-3
147000.000,29400,on,1.000000e-5,-4.694818e-3
147500.000,29500,on,1.000000e-5,-4.642533e-3
148000.000,29600,on,1.000000e-5,-4.669556e-3
148500.000,29700,on,1.000000e-5,-4.737990e-3
149000.000,29800,on,1.000000e-5,-4.753804e-3
149500.000,29900,on,1.000000e-5,-4.661836e-3
150000.000,30000,on,1.000000e-5,-4.703244e-3
150500.000,30100,on,1.000000e-5,-5.663748e-3
151000.000,30200,on,1.000000e-5,-4.340898e-3
151500.000,30300,on,1.000000e-5,-4.359555e-3
152000.000,30400,on,1.000000e-5,-5.252198e-3
152500.000,30500,on,1.000000e-5,-5.532146e-3
153000.000,30600,on,1.000000e-5,-4.977636e-3
153500.000,30700,on,1.000000e-5,-6.066910e-3
154000.000,30800,on,1.000000e-5,-4.572032e-3
154500.000,30900,on,1.000000e-5,-4.700598e-3
155000.000,31000,on,1.000000e-5,-4.852126e-3
155500.000,31100,on,1.000000e-5,-4.783595e-3
156000.000,31200,on,1.000000e-5,-4.701904e-3
156500.000,31300,on,1.000000e-5,-4.732401e-3
157000.000,31400,on,1.000000e-5,-4.735794e-3
157500.000,31500,on,1.000000e-5,-4.670869e-3
158000.000,31600,on,1.000000e-5,-7.566229e-3
158500.000,31700,on,1.000000e-5,-5.039619e-3
159000.000,31800,on,1.000000e-5,-4.398994e-3
159500.000,31900,on,1.000000e-5,-2.466240e-3
160000.000,32000,on,1.000000e-5,-5.572080e-3
160500.000,32100,on,1.000000e-5,-6.578774e-3
161000.000,32200,on,1.000000e-5,-5.719686e-3
161500.000,32300,on,1.000000e-5,-5.902158e-3
162000.000,32400,on,1.000000e-5,-5.001782e-3
162500.000,32500,on,1.000000e-5,-4.793808e-3
163000.000,32600,on,1.000000e-5,-4.859186e-3
163500.000,32700,on,1.000000e-5,-4.857430e-3
164000.000,32800,on,1.000000e-5,-4.820071e-3
164500.000,32900,on,1.000000e-5,-5.028012e-3
165000.000,33000,on,1.000000e-5,-5.242281e-3
165500.000,33100,on,1.000000e-5,-5.525846e-3
166000.000,33200,on,1.000000e-5,-5.152309e-3
166500.000,33300,on,1.000000e-5,-5.756325e-3
167000.000,33400,on,1.000000e-5,-6.071952e-3
167500.000,33500,on,1.000000e-5,-5.717652e-3
168000.000,33600,on,1.000000e-5,-5.060437e-3
168500.000,33700,on,1.000000e-5,-4.910317e-3
169000.000,33800,on,1.000000e-5,-8.031043e-3
169500.000,33900,on,1.000000e-5,-5.890824e-3
170000.000,34000,on,1.000000e-5,-6.120862e-3
170500.000,34100,on,1.000000e-5,-6.186556e-3
171000.000,34200,on,1.000000e-5,-2.975202e-3
171500.000,34300,on,1.000000e-5,-5.588834e-3
172000.000,34400,on,1.000000e-5,-6.410769e-3
172500.000,34500,on,1.000000e-5,-5.831642e-3
173000.000,34600,on,1.000000e-5,-7.064302e-3
173500.000,34700,on,1.000000e-5,-6.044738e-3
174000.000,34800,on,1.000000e-5,-5.863297e-3
174500.000,34900,on,1.000000e-5,-8.072142e-3
175000.000,35000,on,1.000000e-5,-5.882153e-3
175500.000,35100,on,1.000000e-5,-4.980959e-3
176000.000,35200,on,1.000000e-5,-5.548722e-3
176500.000,35300,on,1.000000e-5,-4.861388e-3
177000.000,35400,on,1.000000e-5,-4.774610e-3
177500.000,35500,on,1.000000e-5,-4.774178e-3
178000.000,35600,on,1.000000e-5,-4.781552e-3
178500.000,35700,on,1.000000e-5,-4.843927e-3
179000.000,35800,on,1.000000e-5,-4.840231e-3
179500.000,35900,on,1.000000e-5,-4.796654e-3
180000.000,36000,on,1.000000e-5,-4.769898e-3
180500.000,36100,on,1.000000e-5,-4.761972e-3
181000.000,36200,on,1.000000e-5,-4.735777e-3
181500.000,36300,on,1.000000e-5,-4.714307e-3
182000.000,36400,on,1.000000e-5,-4.676849e-3
182500.000,36500,on,1.000000e-5,-4.663334e-3
183000.000,36600,on,1.000000e-5,-4.632932e-3
183500.000,36700,on,1.000000e-5,-4.619559e-3
184000.000,36800,on,1.000000e-5,-4.606905e-3
184500.000,36900,on,1.000000e-5,-4.602467e-3
185000.000,37000,on,1.000000e-5,-4.523615e-3
185500.000,37100,on,1.000000e-5,-4.503545e-3
186000.000,37200,on,1.000000e-5,-4.468666e-3
186500.000,37300,on,1.000000e-5,-4.490468e-3
187000.000,37400,on,1.000000e-5,-4.502703e-3
187500.000,37500,on,1.000000e-5,-4.506511e-3
188000.000,37600,on,1.000000e-5,-4.518623e-3
188500.000,37700,on,1.000000e-5,-4.518620e-3
189000.000,37800,on,1.000000e-5,-4.487303e-3
189500.000,37900,on,1.000000e-5,-4.423214e-3
190000.000,38000,on,1.000000e-5,-4.343664e-3
190500.000,38100,on,1.000000e-5,-4.278564e-3
191000.000,38200,on,1.000000e-5,-4.260249e-3
191500.000,38300,on,1.000000e-5,-4.232502e-3
192000.000,38400,on,1.000000e-5,-4.215376e-3
192500.000,38500,on,1.000000e-5,-4.199832e-3
193000.000,38600,on,1.000000e-5,-4.201935e-3
193500.000,38700,on,1.000000e-5,-4.194297e-3
194000.000,38800,on,1.000000e-5,-4.147186e-3
194500.000,38900,on,1.000000e-5,-4.096659e-3
195000.000,39000,on,1.000000e-5,-4.058021e-3
195500.000,39100,on,1.000000e-5,-4.004701e-3
196000.000,39200,on,1.000000e-5,-3.957853e-3
196500.000,39300,on,1.000000e-5,-3.906119e-3
197000.000,39400,on,1.000000e-5,-3.838767e-3
197500.000,39500,on,1.000000e-5,-3.804868e-3
198000.000,39600,on,1.000000e-5,-3.770527e-3
198500.000,39700,on,1.000000e-5,-3.709673e-3
199000.000,39800,on,1.000000e-5,-3.651305e-3
199500.000,39900,on,1.000000e-5,-3.571673e-3
200000.000,40000,on,1.000000e-5,-3.483388e-3
200500.000,40100,on,1.000000e-5,-3.397264e-3
201000.000,40200,on,1.000000e-5,-3.317458e-3
201500.000,40300,on,1.000000e-5,-3.262933e-3
202000.000,40400,on,1.000000e-5,-3.247950e-3
202500.000,40500,on,1.000000e-5,-3.230094e-3
203000.000,40600,on,1.000000e-5,-3.194527e-3
203500.000,40700,on,1.000000e-5,-3.125463e-3
204000.000,40800,on,1.000000e-5,-3.051077e-3
204500.000,40900,on,1.000000e-5,-2.948750e-3
205000.000,41000,on,1.000000e-5,-8.494891e-3
205500.000,41100,on,1.000000e-5,-7.861219e-3
206000.000,41200,on,1.000000e-5,-5.738665e-3
206500.000,41300,on,1.000000e-5,-5.081041e-3
207000.000,41400,on,1.000000e-5,-4.893844e-3
207500.000,41500,on,1.000000e-5,-5.671230e-3
208000.000,41600,on,1.000000e-5,-4.952712e-3
208500.000,41700,on,1.000000e-5,-5.069636e-3
209000.000,41800,on,1.000000e-5,-4.166063e-3
209500.000,41900,on,1.000000e-5,-4.358323e-3
210000.000,42000,on,1.000000e-5,-4.568196e-3
210500.000,42100,on,1.000000e-5,-4.114559e-3
211000.000,42200,on,1.000000e-5,-4.219920e-3
211500.000,42300,on,1.000000e-5,-3.898877e-3
212000.000,42400,on,1.000000e-5,-4.653491e-3
212500.000,42500,on,1.000000e-5,-4.422921e-3
213000.000,42600,on,1.000000e-5,-3.833865e-3
213500.000,42700,on,1.000000e-5,-4.348158e-3
214000.000,42800,on,1.000000e-5,-4.370974e-3
214500.000,42900,on,1.000000e-5,-4.127800e-3
215000.000,43000,on,1.000000e-5,-5.254615e-3
215500.000,43100,on,1.000000e-5,-4.505708e-3
216000.000,43200,on,1.000000e-5,-4.501843e-3
216500.000,43300,on,1.000000e-5,-5.903616e-3
217000.000,43400,on,1.000000e-5,-6.452508e-3
217500.000,43500,on,1.000000e-5,-3.598413e-3
218000.000,43600,on,1.000000e-5,-3.793448e-3
218500.000,43700,on,1.000000e-5,-4.203400e-3
219000.000,43800,on,1.000000e-5,-3.709357e-3
219500.000,43900,on,1.000000e-5,-4.566536e-3
220000.000,44000,on,1.000000e-5,-4.053541e-3
220500.000,44100,on,1.000000e-5,-4.082890e-3
221000.000,44200,on,1.000000e-5,-2.988313e-3
221500.000,44300,on,1.000000e-5,-3.418148e-3
222000.000,44400,on,1.000000e-5,-5.292848e-3
222500.000,44500,on,1.000000e-5,-3.536829e-3
223000.000,44600,on,1.000000e-5,-4.257448e-3
223500.000,44700,on,1.000000e-5,-3.601814e-3
224000.000,44800,on,1.000000e-5,-3.048031e-3
224500.000,44900,on,1.000000e-5,-3.200147e-3
225000.000,45000,on,1.000000e-5,-3.367225e-3
225500.000,45100,on,1.000000e-5,-3.049284e-3
226000.000,45200,on,1.000000e-5,-3.740101e-3
226500.000,45300,on,1.000000e-5,-3.696680e-3
227000.000,45400,on,1.000000e-5,-3.511181e-3
227500.000,45500,on,1.000000e-5,-3.447068e-3
