t_fs,step,phase,i_applied,v_cell,v_metal_a,v_metal_b,v_bulk_a,v_bulk_b
80150.000,16030,rest,0.000000e0,-1.708318e-2,8.687074e-4,1.795189e-2,2.165929e-3,1.899058e-3
80175.000,16035,rest,0.000000e0,-1.044153e-2,8.470230e-4,1.128855e-2,2.158425e-3,1.253943e-3
80200.000,16040,rest,0.000000e0,-1.304722e-2,8.608383e-4,1.390806e-2,2.194898e-3,1.833297e-3
80225.000,16045,rest,0.000000e0,-1.654889e-2,8.530424e-4,1.740193e-2,2.214662e-3,2.839789e-3
80250.000,16050,rest,0.000000e0,-1.109222e-2,8.381886e-4,1.193040e-2,2.196408e-3,2.558311e-3
80275.000,16055,rest,0.000000e0,-1.032103e-2,8.186662e-4,1.113969e-2,2.154296e-3,1.727354e-3
80300.000,16060,rest,0.000000e0,-1.552203e-2,8.021217e-4,1.632415e-2,2.098112e-3,1.263371e-3
80325.000,16065,rest,0.000000e0,-1.466128e-2,8.014185e-4,1.546270e-2,2.097108e-3,5.424960e-4
80350.000,16070,rest,0.000000e0,-1.607593e-2,8.061654e-4,1.688210e-2,2.109635e-3,7.511801e-4
80375.000,16075,rest,0.000000e0,-1.509556e-2,7.959646e-4,1.589152e-2,2.111365e-3,5.403777e-4
80400.000,16080,rest,0.000000e0,-1.529439e-2,7.989372e-4,1.609333e-2,2.116225e-3,7.227924e-4
80425.000,16085,rest,0.000000e0,-1.276494e-2,8.221585e-4,1.358710e-2,2.185441e-3,1.349594e-3
80450.000,16090,rest,0.000000e0,-1.272945e-2,8.229339e-4,1.355239e-2,2.197475e-3,1.624878e-3
80475.000,16095,rest,0.000000e0,-1.397394e-2,8.423972e-4,1.481634e-2,2.238027e-3,2.095901e-3
80500.000,16100,rest,0.000000e0,-8.597725e-3,8.352654e-4,9.432990e-3,2.229632e-3,1.788092e-3
80525.000,16105,rest,0.000000e0,-1.661706e-2,8.231659e-4,1.744023e-2,2.206749e-3,2.236839e-3
80550.000,16110,rest,0.000000e0,-1.555571e-2,8.020938e-4,1.635780e-2,2.215726e-3,2.036858e-3
80575.000,16115,rest,0.000000e0,-1.513357e-2,7.962144e-4,1.592978e-2,2.194386e-3,1.810136e-3
80600.000,16120,rest,0.000000e0,-1.610196e-2,7.722990e-4,1.687426e-2,2.160975e-3,1.444280e-3
80625.000,16125,rest,0.000000e0,-1.416917e-2,7.830255e-4,1.495219e-2,2.178640e-3,1.897519e-3
80650.000,16130,rest,0.000000e0,-1.413334e-2,7.872012e-4,1.492054e-2,2.196266e-3,2.356169e-3
80675.000,16135,rest,0.000000e0,-1.494482e-2,8.049448e-4,1.574977e-2,2.242923e-3,2.909102e-3
80700.000,16140,rest,0.000000e0,-1.326743e-2,7.785308e-4,1.404596e-2,2.182649e-3,2.430877e-3
80725.000,16145,rest,0.000000e0,-1.406188e-2,7.855672e-4,1.484745e-2,2.206918e-3,2.659453e-3
80750.000,16150,rest,0.000000e0,-1.017180e-2,8.022362e-4,1.097403e-2,2.242996e-3,2.902546e-3
80775.000,16155,rest,0.000000e0,-9.666447e-3,7.989422e-4,1.046539e-2,2.231125e-3,2.829636e-3
80800.000,16160,rest,0.000000e0,-9.703235e-3,7.975149e-4,1.050075e-2,2.218117e-3,2.669184e-3
80825.000,16165,rest,0.000000e0,-9.811256e-3,7.785860e-4,1.058984e-2,2.227537e-3,2.430861e-3
80850.000,16170,rest,0.000000e0,-1.498186e-2,7.624098e-4,1.574427e-2,2.195557e-3,1.921015e-3
80875.000,16175,rest,0.000000e0,-1.379903e-2,7.454518e-4,1.454448e-2,2.167018e-3,1.606887e-3
80900.000,16180,rest,0.000000e0,-1.273304e-2,7.345687e-4,1.346761e-2,2.120588e-3,8.881382e-4
80925.000,16185,rest,0.000000e0,-1.419501e-2,7.448314e-4,1.493984e-2,2.166806e-3,1.252543e-3
80950.000,16190,rest,0.000000e0,-1.501857e-2,7.212734e-4,1.573985e-2,2.142924e-3,1.189949e-3
80975.000,16195,rest,0.000000e0,-1.385900e-2,7.364826e-4,1.459548e-2,2.187616e-3,1.748787e-3
81000.000,16200,rest,0.000000e0,-1.007837e-2,7.535199e-4,1.083189e-2,2.215951e-3,1.402700e-3
81025.000,16205,rest,0.000000e0,-1.612912e-2,7.348218e-4,1.686394e-2,2.202020e-3,1.645214e-3
81050.000,16210,rest,0.000000e0,-1.174154e-2,7.347175e-4,1.247626e-2,2.223244e-3,1.876894e-3
81075.000,16215,rest,0.000000e0,-1.486270e-2,7.591145e-4,1.562182e-2,2.266758e-3,3.203709e-3
81100.000,16220,rest,0.000000e0,-1.428344e-2,7.397929e-4,1.502323e-2,2.249430e-3,2.909788e-3
81125.000,16225,rest,0.000000e0,-1.369697e-2,7.591710e-4,1.445614e-2,2.309869e-3,3.825664e-3
81150.000,16230,rest,0.000000e0,-1.341469e-2,7.652911e-4,1.417998e-2,2.327285e-3,4.258789e-3
81175.000,16235,rest,0.000000e0,-1.315878e-2,7.616639e-4,1.392044e-2,2.322020e-3,3.954335e-3
81200.000,16240,rest,0.000000e0,-1.306234e-2,7.364251e-4,1.379876e-2,2.282408e-3,3.363850e-3
81225.000,16245,rest,0.000000e0,-1.225543e-2,7.291117e-4,1.298454e-2,2.242833e-3,2.583913e-3
81250.000,16250,rest,0.000000e0,-1.364101e-2,6.973227e-4,1.433833e-2,2.187155e-3,1.944631e-3
81275.000,16255,rest,0.000000e0,-1.049982e-2,6.950336e-4,1.119485e-2,2.196660e-3,2.124433e-3
81300.000,16260,rest,0.000000e0,-1.371530e-2,6.732621e-4,1.438857e-2,2.164106e-3,2.102535e-3
81325.000,16265,rest,0.000000e0,-1.030791e-2,6.846765e-4,1.099259e-2,2.205432e-3,2.104945e-3
81350.000,16270,rest,0.000000e0,-1.415026e-2,6.767402e-4,1.482700e-2,2.216957e-3,2.166979e-3
81375.000,16275,rest,0.000000e0,-1.579230e-2,6.806285e-4,1.647293e-2,2.220669e-3,2.537772e-3
81400.000,16280,rest,0.000000e0,-1.297986e-2,6.827026e-4,1.366256e-2,2.234320e-3,2.349086e-3
81425.000,16285,rest,0.000000e0,-1.196536e-2,6.797544e-4,1.264512e-2,2.243251e-3,2.078650e-3
81450.000,16290,rest,0.000000e0,-1.063872e-2,6.753462e-4,1.131406e-2,2.251682e-3,3.091316e-3
81475.000,16295,rest,0.000000e0,-1.360854e-2,6.664829e-4,1.427502e-2,2.269870e-3,3.460601e-3
81500.000,16300,rest,0.000000e0,-1.491587e-2,6.695320e-4,1.558540e-2,2.291460e-3,3.580692e-3
81525.000,16305,rest,0.000000e0,-1.082035e-2,6.715454e-4,1.149189e-2,2.321032e-3,3.781976e-3
81550.000,16310,rest,0.000000e0,-1.434967e-2,6.957775e-4,1.504545e-2,2.397167e-3,4.580243e-3
81575.000,16315,rest,0.000000e0,-1.390243e-2,7.048706e-4,1.460730e-2,2.444334e-3,4.970745e-3
81600.000,16320,rest,0.000000e0,-1.321422e-2,6.936667e-4,1.390788e-2,2.409302e-3,4.874051e-3
81625.000,16325,rest,0.000000e0,-1.297654e-2,6.880529e-4,1.366459e-2,2.417266e-3,4.366231e-3
81650.000,16330,rest,0.000000e0,-1.313645e-2,6.786495e-4,1.381510e-2,2.404219e-3,4.149132e-3
81675.000,16335,rest,0.000000e0,-1.303295e-2,6.683774e-4,1.370132e-2,2.399738e-3,3.686940e-3
81700.000,16340,rest,0.000000e0,-1.295086e-2,6.651895e-4,1.361605e-2,2.437252e-3,4.339273e-3
81725.000,16345,rest,0.000000e0,-1.307423e-2,6.796640e-4,1.375389e-2,2.454526e-3,4.310630e-3
81750.000,16350,rest,0.000000e0,-1.364834e-2,6.822678e-4,1.433060e-2,2.454197e-3,4.037713e-3
81775.000,16355,rest,0.000000e0,-1.059559e-2,6.690121e-4,1.126460e-2,2.426734e-3,2.694574e-3
81800.000,16360,rest,0.000000e0,-1.060476e-2,6.356759e-4,1.124044e-2,2.388886e-3,1.925108e-3
81825.000,16365,rest,0.000000e0,-1.400197e-2,5.937134e-4,1.459569e-2,2.258717e-3,7.706183e-4
81850.000,16370,rest,0.000000e0,-7.926689e-3,5.804037e-4,8.507092e-3,2.289648e-3,3.053947e-4
81875.000,16375,rest,0.000000e0,-1.499686e-2,5.630520e-4,1.555992e-2,2.268575e-3,5.028390e-5
81900.000,16380,rest,0.000000e0,-1.405965e-2,5.560013e-4,1.461565e-2,2.270643e-3,1.716609e-5
81925.000,16385,rest,0.000000e0,-1.215502e-2,5.352594e-4,1.269028e-2,2.279550e-3,-8.678524e-5
81950.000,16390,rest,0.000000e0,-1.222559e-2,5.465614e-4,1.277215e-2,2.289971e-3,2.492095e-4
81975.000,16395,rest,0.000000e0,-1.379630e-2,5.635505e-4,1.435985e-2,2.341382e-3,1.369266e-3
82000.000,16400,rest,0.000000e0,-1.435096e-2,5.296137e-4,1.488058e-2,2.286153e-3,8.526810e-4
82025.000,16405,rest,0.000000e0,-1.384072e-2,5.365087e-4,1.437723e-2,2.323363e-3,1.057525e-3
82050.000,16410,rest,0.000000e0,-1.499111e-2,5.405086e-4,1.553161e-2,2.324343e-3,1.044352e-3
82075.000,16415,rest,0.000000e0,-8.290788e-3,5.722522e-4,8.863040e-3,2.421421e-3,1.473209e-3
82100.000,16420,rest,0.000000e0,-9.114683e-3,5.678118e-4,9.682494e-3,2.430333e-3,2.118870e-3
82125.000,16425,rest,0.000000e0,-1.603868e-2,5.960413e-4,1.663472e-2,2.491125e-3,3.374191e-3
82150.000,16430,rest,0.000000e0,-7.983191e-3,5.911742e-4,8.574365e-3,2.486804e-3,3.320654e-3
82175.000,16435,rest,0.000000e0,-1.602720e-2,5.899387e-4,1.661714e-2,2.493748e-3,3.008481e-3
82200.000,16440,rest,0.000000e0,-1.382942e-2,5.881211e-4,1.441754e-2,2.479341e-3,3.011892e-3
82225.000,16445,rest,0.000000e0,-1.337263e-2,5.617421e-4,1.393437e-2,2.491903e-3,3.008789e-3
82250.000,16450,rest,0.000000e0,-1.478087e-2,5.634360e-4,1.534431e-2,2.503466e-3,2.912233e-3
82275.000,16455,rest,0.000000e0,-1.487967e-2,5.523080e-4,1.543198e-2,2.498652e-3,3.263066e-3
82300.000,16460,rest,0.000000e0,-1.450816e-2,5.665193e-4,1.507468e-2,2.529139e-3,3.600885e-3
82325.000,16465,rest,0.000000e0,-1.359800e-2,5.740895e-4,1.417209e-2,2.546506e-3,3.798224e-3
82350.000,16470,rest,0.000000e0,-1.311829e-2,5.695169e-4,1.368781e-2,2.546160e-3,4.064817e-3
82375.000,16475,rest,0.000000e0,-1.306144e-2,5.621154e-4,1.362356e-2,2.544041e-3,3.713306e-3
82400.000,16480,rest,0.000000e0,-1.264527e-2,5.499324e-4,1.319520e-2,2.528198e-3,3.065395e-3
82425.000,16485,rest,0.000000e0,-1.284513e-2,5.320038e-4,1.337714e-2,2.497471e-3,2.817303e-3
82450.000,16490,rest,0.000000e0,-1.431442e-2,5.177819e-4,1.483221e-2,2.499665e-3,2.782706e-3
82475.000,16495,rest,0.000000e0,-1.036910e-2,5.086664e-4,1.087777e-2,2.513801e-3,2.667900e-3
82500.000,16500,rest,0.000000e0,-1.053202e-2,5.047559e-4,1.103678e-2,2.523039e-3,2.613961e-3
82525.000,16505,rest,0.000000e0,-1.062126e-2,5.050386e-4,1.112629e-2,2.548241e-3,3.017055e-3
82550.000,16510,rest,0.000000e0,-1.045507e-2,4.963187e-4,1.095139e-2,2.556102e-3,3.298979e-3
82575.000,16515,rest,0.000000e0,-1.053842e-2,4.945270e-4,1.103295e-2,2.582809e-3,3.443397e-3
82600.000,16520,rest,0.000000e0,-1.527717e-2,5.088027e-4,1.578598e-2,2.621631e-3,3.797338e-3
82625.000,16525,rest,0.000000e0,-1.351297e-2,5.259226e-4,1.403890e-2,2.689406e-3,5.552067e-3
82650.000,16530,rest,0.000000e0,-1.423344e-2,5.312446e-4,1.476468e-2,2.669789e-3,5.245355e-3
82675.000,16535,rest,0.000000e0,-1.722918e-2,5.191013e-4,1.774828e-2,2.648225e-3,4.402626e-3
82700.000,16540,rest,0.000000e0,-1.621128e-2,5.404670e-4,1.675175e-2,2.707793e-3,4.635578e-3
82725.000,16545,rest,0.000000e0,-1.571503e-2,5.505931e-4,1.626562e-2,2.753986e-3,5.452105e-3
82750.000,16550,rest,0.000000e0,-1.546767e-2,5.496570e-4,1.601733e-2,2.761348e-3,5.632133e-3
82775.000,16555,rest,0.000000e0,-1.087852e-2,5.468710e-4,1.142539e-2,2.730092e-3,5.080839e-3
82800.000,16560,rest,0.000000e0,-1.549682e-2,5.317321e-4,1.602855e-2,2.703005e-3,4.315379e-3
82825.000,16565,rest,0.000000e0,-1.544798e-2,5.209927e-4,1.596897e-2,2.679880e-3,3.661536e-3
82850.000,16570,rest,0.000000e0,-1.421602e-2,5.138667e-4,1.472988e-2,2.694352e-3,4.029259e-3
82875.000,16575,rest,0.000000e0,-1.498453e-2,4.761747e-4,1.546070e-2,2.611314e-3,2.657413e-3
82900.000,16580,rest,0.000000e0,-1.543757e-2,4.771304e-4,1.591470e-2,2.625822e-3,3.009452e-3
82925.000,16585,rest,0.000000e0,-1.522260e-2,4.913219e-4,1.571392e-2,2.676743e-3,3.664360e-3
82950.000,16590,rest,0.000000e0,-1.447928e-2,4.962396e-4,1.497552e-2,2.703614e-3,4.115174e-3
82975.000,16595,rest,0.000000e0,-1.389416e-2,5.128338e-4,1.440699e-2,2.753050e-3,5.080999e-3
83000.000,16600,rest,0.000000e0,-1.365993e-2,4.911492e-4,1.415108e-2,2.725163e-3,4.664970e-3
83025.000,16605,rest,0.000000e0,-1.375436e-2,4.846299e-4,1.423899e-2,2.713089e-3,4.167847e-3
83050.000,16610,rest,0.000000e0,-1.375527e-2,4.850403e-4,1.424031e-2,2.705612e-3,3.784710e-3
83075.000,16615,rest,0.000000e0,-1.400177e-2,4.730648e-4,1.447484e-2,2.680030e-3,2.920684e-3
83100.000,16620,rest,0.000000e0,-1.364080e-2,4.762666e-4,1.411707e-2,2.696213e-3,3.863374e-3
83125.000,16625,rest,0.000000e0,-1.506756e-2,4.600105e-4,1.552757e-2,2.654790e-3,2.815522e-3
83150.000,16630,rest,0.000000e0,-1.432520e-2,4.481387e-4,1.477333e-2,2.627331e-3,2.088765e-3
83175.000,16635,rest,0.000000e0,-1.342066e-2,4.632759e-4,1.388394e-2,2.647020e-3,2.578968e-3
83200.000,16640,rest,0.000000e0,-1.509819e-2,4.524626e-4,1.555065e-2,2.657651e-3,2.745570e-3
83225.000,16645,rest,0.000000e0,-1.267495e-2,4.673590e-4,1.314231e-2,2.711016e-3,3.276273e-3
83250.000,16650,rest,0.000000e0,-1.877815e-2,4.667782e-4,1.924493e-2,2.718493e-3,3.513271e-3
83275.000,16655,rest,0.000000e0,-1.532672e-2,4.564549e-4,1.578318e-2,2.713528e-3,3.128682e-3
83300.000,16660,rest,0.000000e0,-1.677965e-2,4.460659e-4,1.722572e-2,2.723116e-3,3.566388e-3
83325.000,16665,rest,0.000000e0,-1.678654e-2,4.546328e-4,1.724117e-2,2.750007e-3,4.116151e-3
83350.000,16670,rest,0.000000e0,-1.752703e-2,4.342727e-4,1.796130e-2,2.728832e-3,3.622801e-3
83375.000,16675,rest,0.000000e0,-1.821080e-2,4.309944e-4,1.864180e-2,2.731592e-3,3.496367e-3
83400.000,16680,rest,0.000000e0,-1.440432e-2,4.359669e-4,1.484029e-2,2.752625e-3,3.540952e-3
83425.000,16685,rest,0.000000e0,-2.041660e-2,4.316896e-4,2.084829e-2,2.771044e-3,3.469754e-3
83450.000,16690,rest,0.000000e0,-1.960118e-2,4.046772e-4,2.000585e-2,2.718024e-3,2.281008e-3
83475.000,16695,rest,0.000000e0,-1.709635e-2,3.951814e-4,1.749153e-2,2.679182e-3,2.179166e-3
83500.000,16700,rest,0.000000e0,-1.186524e-2,3.895457e-4,1.225479e-2,2.675107e-3,1.684228e-3
83525.000,16705,rest,0.000000e0,-8.087900e-3,4.002650e-4,8.488164e-3,2.721440e-3,2.155859e-3
83550.000,16710,rest,0.000000e0,-1.830927e-2,4.077147e-4,1.871698e-2,2.726703e-3,2.183821e-3
83575.000,16715,rest,0.000000e0,-8.941473e-3,3.983093e-4,9.339782e-3,2.736941e-3,2.054810e-3
83600.000,16720,rest,0.000000e0,-1.406420e-2,4.146434e-4,1.447885e-2,2.782202e-3,2.399540e-3
83625.000,16725,rest,0.000000e0,-1.308368e-2,4.265228e-4,1.351020e-2,2.824076e-3,3.040930e-3
83650.000,16730,rest,0.000000e0,-1.376940e-2,4.030576e-4,1.417246e-2,2.762692e-3,2.273300e-3
83675.000,16735,rest,0.000000e0,-1.291578e-2,4.189671e-4,1.333475e-2,2.820171e-3,2.918190e-3
83700.000,16740,rest,0.000000e0,-1.891895e-2,4.087285e-4,1.932767e-2,2.829464e-3,3.293583e-3
83725.000,16745,rest,0.000000e0,-1.443774e-2,4.345809e-4,1.487232e-2,2.873326e-3,4.255785e-3
83750.000,16750,rest,0.000000e0,-1.576658e-2,4.257380e-4,1.619232e-2,2.866053e-3,4.226196e-3
83775.000,16755,rest,0.000000e0,-1.854804e-2,4.450212e-4,1.899306e-2,2.894075e-3,4.954033e-3
83800.000,16760,rest,0.000000e0,-1.898957e-2,4.092994e-4,1.939887e-2,2.849861e-3,3.734811e-3
83825.000,16765,rest,0.000000e0,-1.600356e-2,4.073932e-4,1.641096e-2,2.879846e-3,4.477802e-3
83850.000,16770,rest,0.000000e0,-1.589158e-2,4.118355e-4,1.630341e-2,2.907713e-3,5.025957e-3
83875.000,16775,rest,0.000000e0,-1.498768e-2,4.430439e-4,1.543073e-2,2.965591e-3,5.953846e-3
83900.000,16780,rest,0.000000e0,-1.395663e-2,4.321693e-4,1.438880e-2,2.955512e-3,5.890895e-3
83925.000,16785,rest,0.000000e0,-1.467908e-2,4.258735e-4,1.510495e-2,2.946174e-3,5.066424e-3
83950.000,16790,rest,0.000000e0,-1.411994e-2,4.227668e-4,1.454270e-2,2.918761e-3,4.346579e-3
83975.000,16795,rest,0.000000e0,-1.345843e-2,4.273582e-4,1.388579e-2,2.941646e-3,4.390939e-3
84000.000,16800,rest,0.000000e0,-1.364312e-2,4.231445e-4,1.406626e-2,2.937012e-3,4.022443e-3
84025.000,16805,rest,0.000000e0,-1.360890e-2,4.162003e-4,1.402510e-2,2.902925e-3,3.520350e-3
84050.000,16810,rest,0.000000e0,-1.336134e-2,4.109907e-4,1.377233e-2,2.880062e-3,3.611025e-3
84075.000,16815,rest,0.000000e0,-1.434402e-2,4.011569e-4,1.474518e-2,2.881761e-3,3.050058e-3
84100.000,16820,rest,0.000000e0,-1.462770e-2,4.048836e-4,1.503258e-2,2.893153e-3,3.450045e-3
84125.000,16825,rest,0.000000e0,-1.422845e-2,4.093615e-4,1.463781e-2,2.922340e-3,3.405305e-3
84150.000,16830,rest,0.000000e0,-1.443172e-2,4.120408e-4,1.484376e-2,2.904674e-3,2.953140e-3
84175.000,16835,rest,0.000000e0,-1.418179e-2,3.983283e-4,1.458012e-2,2.883943e-3,2.192874e-3
84200.000,16840,rest,0.000000e0,-1.017069e-2,3.619005e-4,1.053259e-2,2.812128e-3,1.454668e-3
84225.000,16845,rest,0.000000e0,-1.510484e-2,3.688271e-4,1.547367e-2,2.865333e-3,1.657063e-3
84250.000,16850,rest,0.000000e0,-1.315008e-2,3.674949e-4,1.351758e-2,2.890961e-3,1.866070e-3
84275.000,16855,rest,0.000000e0,-1.310125e-2,3.748320e-4,1.347608e-2,2.912458e-3,2.544138e-3
84300.000,16860,rest,0.000000e0,-1.660024e-2,3.565344e-4,1.695677e-2,2.908084e-3,2.371911e-3
84325.000,16865,rest,0.000000e0,-1.664273e-2,3.672425e-4,1.700998e-2,2.925005e-3,2.601172e-3
84350.000,16870,rest,0.000000e0,-1.492053e-2,3.823519e-4,1.530288e-2,3.001897e-3,3.211315e-3
84375.000,16875,rest,0.000000e0,-1.292508e-2,3.751092e-4,1.330019e-2,2.985448e-3,2.629865e-3
84400.000,16880,rest,0.000000e0,-1.333181e-2,3.612428e-4,1.369306e-2,2.946242e-3,2.398108e-3
84425.000,16885,rest,0.000000e0,-1.391283e-2,3.604482e-4,1.427328e-2,2.966982e-3,2.181069e-3
84450.000,16890,rest,0.000000e0,-1.378613e-2,3.493527e-4,1.413548e-2,2.928423e-3,1.795531e-3
84475.000,16895,rest,0.000000e0,-1.411832e-2,3.554539e-4,1.447378e-2,2.973662e-3,1.886368e-3
84500.000,16900,rest,0.000000e0,-1.498217e-2,3.325386e-4,1.531471e-2,2.910939e-3,9.405829e-4
84525.000,16905,rest,0.000000e0,-1.090521e-2,3.081136e-4,1.121332e-2,2.874686e-3,7.407292e-4
84550.000,16910,rest,0.000000e0,-1.747710e-2,3.532637e-4,1.783036e-2,2.977201e-3,1.476309e-3
84575.000,16915,rest,0.000000e0,-1.142936e-2,3.515564e-4,1.178091e-2,3.013487e-3,2.110199e-3
84600.000,16920,rest,0.000000e0,-1.439343e-2,3.515786e-4,1.474501e-2,2.987418e-3,2.350852e-3
84625.000,16925,rest,0.000000e0,-1.404470e-2,3.617863e-4,1.440648e-2,3.042131e-3,2.900423e-3
84650.000,16930,rest,0.000000e0,-1.355433e-2,3.413885e-4,1.389572e-2,3.017166e-3,2.596734e-3
84675.000,16935,rest,0.000000e0,-1.415895e-2,3.583464e-4,1.451730e-2,3.077384e-3,2.898137e-3
84700.000,16940,rest,0.000000e0,-1.619802e-2,3.421448e-4,1.654017e-2,3.033692e-3,2.880565e-3
84725.000,16945,rest,0.000000e0,-1.245128e-2,3.517920e-4,1.280307e-2,3.105497e-3,3.152641e-3
84750.000,16950,rest,0.000000e0,-1.256535e-2,3.537002e-4,1.291905e-2,3.099094e-3,3.329378e-3
84775.000,16955,rest,0.000000e0,-1.231496e-2,3.652673e-4,1.268023e-2,3.132159e-3,3.640351e-3
84800.000,16960,rest,0.000000e0,-1.607489e-2,3.705080e-4,1.644540e-2,3.147672e-3,3.934117e-3
84825.000,16965,rest,0.000000e0,-1.532794e-2,3.538647e-4,1.568181e-2,3.102412e-3,3.239432e-3
84850.000,16970,rest,0.000000e0,-1.511974e-2,3.624728e-4,1.548221e-2,3.125541e-3,3.020623e-3
84875.000,16975,rest,0.000000e0,-1.446771e-2,3.490717e-4,1.481678e-2,3.088317e-3,2.859246e-3
84900.000,16980,rest,0.000000e0,-1.437197e-2,3.310760e-4,1.470305e-2,3.059302e-3,2.088057e-3
84925.000,16985,rest,0.000000e0,-1.496084e-2,3.487863e-4,1.530963e-2,3.086478e-3,2.708854e-3
84950.000,16990,rest,0.000000e0,-1.087527e-2,3.626505e-4,1.123792e-2,3.132594e-3,3.256123e-3
84975.000,16995,rest,0.000000e0,-1.023030e-2,3.617487e-4,1.059205e-2,3.172891e-3,3.773829e-3
85000.000,17000,rest,0.000000e0,-1.549401e-2,3.762855e-4,1.587030e-2,3.199652e-3,4.066494e-3
85025.000,17005,rest,0.000000e0,-1.362015e-2,3.824533e-4,1.400261e-2,3.231962e-3,4.671090e-3
85050.000,17010,rest,0.000000e0,-1.294419e-2,4.028319e-4,1.334702e-2,3.243885e-3,4.794194e-3
85075.000,17015,rest,0.000000e0,-1.283015e-2,3.813661e-4,1.321152e-2,3.171983e-3,4.179235e-3
85100.000,17020,rest,0.000000e0,-1.283609e-2,3.574304e-4,1.319352e-2,3.154716e-3,3.784040e-3
85125.000,17025,rest,0.000000e0,-9.849287e-3,3.332632e-4,1.018255e-2,3.096709e-3,2.805206e-3
85150.000,17030,rest,0.000000e0,-1.303241e-2,3.312791e-4,1.336368e-2,3.079023e-3,2.295994e-3
85175.000,17035,rest,0.000000e0,-9.862204e-3,3.157395e-4,1.017794e-2,3.040168e-3,1.779658e-3
85200.000,17040,rest,0.000000e0,-1.275771e-2,3.195888e-4,1.307730e-2,3.020290e-3,1.658709e-3
85225.000,17045,rest,0.000000e0,-9.177915e-3,3.010464e-4,9.478961e-3,3.005343e-3,8.956105e-4
85250.000,17050,rest,0.000000e0,-9.359976e-3,3.011826e-4,9.661159e-3,3.014975e-3,1.040684e-3
85275.000,17055,rest,0.000000e0,-1.231344e-2,3.184830e-4,1.263193e-2,3.028310e-3,1.217124e-3
85300.000,17060,rest,0.000000e0,-1.358141e-2,3.104921e-4,1.389190e-2,3.044563e-3,1.581643e-3
85325.000,17065,rest,0.000000e0,-1.463116e-2,2.897987e-4,1.492096e-2,3.044839e-3,1.503208e-3
85350.000,17070,rest,0.000000e0,-1.077850e-2,3.046868e-4,1.108319e-2,3.081860e-3,1.902767e-3
85375.000,17075,rest,0.000000e0,-1.526124e-2,2.949873e-4,1.555622e-2,3.071833e-3,1.805737e-3
85400.000,17080,rest,0.000000e0,-1.099386e-2,3.235091e-4,1.131736e-2,3.137805e-3,2.977382e-3
85425.000,17085,rest,0.000000e0,-1.510940e-2,3.328745e-4,1.544228e-2,3.174443e-3,3.843079e-3
85450.000,17090,rest,0.000000e0,-1.403537e-2,3.220587e-4,1.435743e-2,3.153085e-3,3.547273e-3
85475.000,17095,rest,0.000000e0,-1.495730e-2,3.205927e-4,1.527789e-2,3.174076e-3,3.545753e-3
85500.000,17100,rest,0.000000e0,-9.736199e-3,3.246485e-4,1.006085e-2,3.159686e-3,3.448951e-3
85525.000,17105,rest,0.000000e0,-1.442436e-2,3.384585e-4,1.476282e-2,3.200985e-3,3.821036e-3
85550.000,17110,rest,0.000000e0,-9.899695e-3,3.258133e-4,1.022551e-2,3.168900e-3,3.099770e-3
85575.000,17115,rest,0.000000e0,-1.384127e-2,3.058446e-4,1.414711e-2,3.137101e-3,3.146583e-3
85600.000,17120,rest,0.000000e0,-1.280753e-2,2.938491e-4,1.310137e-2,3.108773e-3,2.912348e-3
85625.000,17125,rest,0.000000e0,-1.305508e-2,2.870492e-4,1.334213e-2,3.102551e-3,2.909011e-3
85650.000,17130,rest,0.000000e0,-1.411173e-2,2.689772e-4,1.438071e-2,3.048410e-3,2.143127e-3
85675.000,17135,rest,0.000000e0,-1.539354e-2,2.699486e-4,1.566349e-2,3.047919e-3,1.991586e-3
85700.000,17140,rest,0.000000e0,-1.607177e-2,2.843577e-4,1.635613e-2,3.079147e-3,2.430414e-3
85725.000,17145,rest,0.000000e0,-1.499706e-2,3.072440e-4,1.530430e-2,3.136658e-3,3.316675e-3
85750.000,17150,rest,0.000000e0,-1.338322e-2,2.799158e-4,1.366314e-2,3.079488e-3,2.570198e-3
85775.000,17155,rest,0.000000e0,-1.349195e-2,2.771053e-4,1.376905e-2,3.036505e-3,1.591678e-3
85800.000,17160,rest,0.000000e0,-1.428101e-2,2.670015e-4,1.454801e-2,3.041527e-3,1.945543e-3
85825.000,17165,rest,0.000000e0,-1.548298e-2,2.536560e-4,1.573664e-2,3.011025e-3,1.533084e-3
85850.000,17170,rest,0.000000e0,-1.434714e-2,2.343842e-4,1.458152e-2,2.940308e-3,1.025532e-3
85875.000,17175,rest,0.000000e0,-1.360758e-2,2.265368e-4,1.383411e-2,2.933801e-3,4.447432e-4
85900.000,17180,rest,0.000000e0,-1.393246e-2,1.909877e-4,1.412345e-2,2.865410e-3,1.052401e-4
85925.000,17185,rest,0.000000e0,-1.095440e-2,1.775076e-4,1.113191e-2,2.853120e-3,-4.950466e-4
85950.000,17190,rest,0.000000e0,-1.409816e-2,1.653267e-4,1.426348e-2,2.822595e-3,-4.944248e-4
85975.000,17195,rest,0.000000e0,-1.398399e-2,1.574608e-4,1.414146e-2,2.847180e-3,-4.480045e-4
86000.000,17200,rest,0.000000e0,-1.419214e-2,1.615836e-4,1.435372e-2,2.843485e-3,-4.163255e-4
86025.000,17205,rest,0.000000e0,-1.472043e-2,1.658785e-4,1.488631e-2,2.854512e-3,-3.540657e-4
